"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss"
"AAPL",2012-01-03,409.4,412.5,409,411.23,4,1644.92,NA,NA,NA,NA,NA
"AMZN",2012-01-03,175.89,179.475,175.55,179.03,12,2148.36,NA,NA,NA,NA,NA
"GOOGL",2012-01-03,652.94,668.15,652.37,665.41,1,665.41,NA,NA,NA,NA,NA
"NFLX",2012-01-03,70.28,72.72,70.13,72.24,2,144.48,NA,NA,NA,NA,NA
"SP500",2012-01-03,1258.86,1284.62,1258.86,1277.06,1,1277.06,NA,NA,NA,NA,NA
"AAPL",2012-01-04,410,414.68,409.28,413.44,4,1653.76,NA,NA,NA,NA,NA
"AMZN",2012-01-04,179.21,180.5,176.065,177.51,12,2130.12,NA,NA,NA,NA,NA
"GOOGL",2012-01-04,665.03,670.25,660.62,668.28,1,668.28,NA,NA,NA,NA,NA
"NFLX",2012-01-04,72.35,80.97,71.81,80.45,2,160.9,NA,NA,NA,NA,NA
"SP500",2012-01-04,1277.03,1278.73,1268.1,1277.3,1,1277.3,NA,NA,NA,NA,NA
"AAPL",2012-01-05,414.95,418.55,412.67,418.03,4,1672.12,NA,NA,NA,NA,NA
"AMZN",2012-01-05,175.94,178.25,174.05,177.61,12,2131.32,NA,NA,NA,NA,NA
"GOOGL",2012-01-05,662.13,663.97,656.23,659.01,1,659.01,NA,NA,NA,NA,NA
"NFLX",2012-01-05,79.42,81.86,77.28,79.3,2,158.6,NA,NA,NA,NA,NA
"SP500",2012-01-05,1277.3,1283.05,1265.26,1281.06,1,1281.06,NA,NA,NA,NA,NA
"AAPL",2012-01-06,419.77,422.75,419.22,422.4,4,1689.6,NA,NA,NA,NA,NA
"AMZN",2012-01-06,178.07,184.65,177.5,182.61,12,2191.32,NA,NA,NA,NA,NA
"GOOGL",2012-01-06,659.15,660,649.79,650.02,1,650.02,NA,NA,NA,NA,NA
"NFLX",2012-01-06,79.12,87.3,78.7,86.29,2,172.58,NA,NA,NA,NA,NA
"SP500",2012-01-06,1280.93,1281.84,1273.34,1277.81,1,1277.81,NA,NA,NA,NA,NA
"AAPL",2012-01-09,425.5001,427.75,421.35,421.73,4,1686.92,NA,NA,NA,NA,NA
"AMZN",2012-01-09,182.76,184.37,177,178.56,12,2142.72,NA,NA,NA,NA,NA
"GOOGL",2012-01-09,646.5,647,621.23,622.46,1,622.46,NA,NA,NA,NA,NA
"NFLX",2012-01-09,89.61,99.65,87.14,98.18,2,196.36,NA,NA,NA,NA,NA
"SP500",2012-01-09,1277.83,1281.99,1274.55,1280.7,1,1280.7,NA,NA,NA,NA,NA
"AAPL",2012-01-10,425.9101,426,421.5,423.24,4,1692.96,NA,NA,NA,NA,NA
"AMZN",2012-01-10,181.1,182.4,177.1,179.34,12,2152.08,NA,NA,NA,NA,NA
"GOOGL",2012-01-10,629.75,633.8,616.91,623.14,1,623.14,NA,NA,NA,NA,NA
"NFLX",2012-01-10,99.8,99.84,92.5,95.83,2,191.66,NA,NA,NA,NA,NA
"SP500",2012-01-10,1280.77,1296.46,1280.77,1292.08,1,1292.08,NA,NA,NA,NA,NA
"AAPL",2012-01-11,422.68,422.85,419.31,422.55,4,1690.2,NA,NA,NA,NA,NA
"AMZN",2012-01-11,179.64,180.77,178.19,178.9,12,2146.8,NA,NA,NA,NA,NA
"GOOGL",2012-01-11,623.5,629.39,621.124,625.96,1,625.96,NA,NA,NA,NA,NA
"NFLX",2012-01-11,94.99,95.6,91.45,92.15,2,184.3,NA,NA,NA,NA,NA
"SP500",2012-01-11,1292.02,1293.8,1285.41,1292.48,1,1292.48,NA,NA,NA,NA,NA
"AAPL",2012-01-12,422.28,422.9,418.75,421.39,4,1685.56,NA,NA,NA,NA,NA
"AMZN",2012-01-12,179.42,179.49,175.75,175.93,12,2111.16,NA,NA,NA,NA,NA
"GOOGL",2012-01-12,631.22,632.89,626.5,629.64,1,629.64,NA,NA,NA,NA,NA
"NFLX",2012-01-12,92.48,93.37,89.2,92.15,2,184.3,NA,NA,NA,NA,NA
"SP500",2012-01-12,1292.48,1296.82,1285.77,1295.5,1,1295.5,NA,NA,NA,NA,NA
"AAPL",2012-01-13,419.7,420.45,418.66,419.81,4,1679.24,NA,NA,NA,NA,NA
"AMZN",2012-01-13,175.81,178.8,173.5,178.42,12,2141.04,NA,NA,NA,NA,NA
"GOOGL",2012-01-13,626.26,626.95,621.06,624.99,1,624.99,NA,NA,NA,NA,NA
"NFLX",2012-01-13,91.47,96.55,90.2,94.38,2,188.76,NA,NA,NA,NA,NA
"SP500",2012-01-13,1294.82,1294.82,1277.58,1289.09,1,1289.09,NA,NA,NA,NA,NA
"AAPL",2012-01-17,424.2,425.99,422.96,424.7,4,1698.8,NA,NA,NA,NA,NA
"AMZN",2012-01-17,180.15,183.3,178.51,181.66,12,2179.92,NA,NA,NA,NA,NA
"GOOGL",2012-01-17,631.98,631.98,625.68,628.58,1,628.58,NA,NA,NA,NA,NA
"NFLX",2012-01-17,96,97.85,94.33,94.72,2,189.44,NA,NA,NA,NA,NA
"SP500",2012-01-17,1290.22,1303,1290.22,1293.67,1,1293.67,NA,NA,NA,NA,NA
"AAPL",2012-01-18,426.96,429.47,426.3,429.11,4,1716.44,NA,NA,NA,NA,NA
"AMZN",2012-01-18,181.94,190.25,181.12,189.44,12,2273.28,NA,NA,NA,NA,NA
"GOOGL",2012-01-18,626.63,634,622.12,632.91,1,632.91,NA,NA,NA,NA,NA
"NFLX",2012-01-18,93.18,98.92,92.25,98.54,2,197.08,NA,NA,NA,NA,NA
"SP500",2012-01-18,1293.65,1308.11,1290.99,1308.04,1,1308.04,NA,NA,NA,NA,NA
"AAPL",2012-01-19,430.15,431.369,426.51,427.75,4,1711,NA,NA,NA,NA,NA
"AMZN",2012-01-19,190.88,195.94,190.36,194.45,12,2333.4,NA,NA,NA,NA,NA
"GOOGL",2012-01-19,640.99,640.99,631.46,639.57,1,639.57,NA,NA,NA,NA,NA
"NFLX",2012-01-19,99.66,104.6,99.66,103.46,2,206.92,NA,NA,NA,NA,NA
"SP500",2012-01-19,1308.07,1315.49,1308.07,1314.5,1,1314.5,NA,NA,NA,NA,NA
"AAPL",2012-01-20,427.49,427.5,419.75,420.3,4,1681.2,NA,NA,NA,NA,NA
"AMZN",2012-01-20,190.71,192.9,189.04,190.93,12,2291.16,NA,NA,NA,NA,NA
"GOOGL",2012-01-20,590.53,591,581.7,585.99,1,585.99,NA,NA,NA,NA,NA
"NFLX",2012-01-20,102.6,104.77,99.69,100.24,2,200.48,NA,NA,NA,NA,NA
"SP500",2012-01-20,1314.49,1315.38,1309.17,1315.38,1,1315.38,NA,NA,NA,NA,NA
"AAPL",2012-01-23,422.67,428.45,422.3,427.409,4,1709.636,NA,NA,NA,NA,NA
"AMZN",2012-01-23,190.79,191.73,185.23,186.09,12,2233.08,NA,NA,NA,NA,NA
"GOOGL",2012-01-23,586,588.66,583.16,585.52,1,585.52,NA,NA,NA,NA,NA
"NFLX",2012-01-23,98.71,99.62,93.6,93.96,2,187.92,NA,NA,NA,NA,NA
"SP500",2012-01-23,1315.29,1322.28,1309.89,1316,1,1316,NA,NA,NA,NA,NA
"AAPL",2012-01-24,425.1001,425.1001,419.55,420.41,4,1681.64,"12/2011",NA,NA,"post",NA
"AMZN",2012-01-24,185,188.41,183.82,187,12,2244,NA,NA,NA,NA,NA
"GOOGL",2012-01-24,586.32,587.68,578,580.93,1,580.93,NA,NA,NA,NA,NA
"NFLX",2012-01-24,92.1,94.69,91.4801,92.67,2,185.34,NA,NA,NA,NA,NA
"SP500",2012-01-24,1315.96,1315.96,1306.06,1314.65,1,1314.65,NA,NA,NA,NA,NA
"AAPL",2012-01-25,454.44,454.45,443.73,446.66,4,1786.64,NA,NA,NA,NA,NA
"AMZN",2012-01-25,186.99,188.17,184.61,187.8,12,2253.6,NA,NA,NA,NA,NA
"GOOGL",2012-01-25,577.51,578.71,566.38,569.49,1,569.49,NA,NA,NA,NA,NA
"NFLX",2012-01-25,92.7,95.5,91.6522,95.04,2,190.08,"12/2011",NA,NA,"post",NA
"SP500",2012-01-25,1314.4,1328.3,1307.65,1326.05,1,1326.05,NA,NA,NA,NA,NA
"AAPL",2012-01-26,448.36,448.79,443.14,444.63,4,1778.52,NA,NA,NA,NA,NA
"AMZN",2012-01-26,189.3,194.85,188.73,193.316,12,2319.792,NA,NA,NA,NA,NA
"GOOGL",2012-01-26,571.98,574.48,564.55,568.1,1,568.1,NA,NA,NA,NA,NA
"NFLX",2012-01-26,113.9,119.37,112.06,116.01,2,232.02,NA,NA,NA,NA,NA
"SP500",2012-01-26,1326.28,1333.47,1313.6,1318.43,1,1318.43,NA,NA,NA,NA,NA
"AAPL",2012-01-27,444.34,448.48,443.77,447.28,4,1789.12,NA,NA,NA,NA,NA
"AMZN",2012-01-27,193.09,196.5,192.33,195.37,12,2344.44,NA,NA,NA,NA,NA
"GOOGL",2012-01-27,570.78,580.32,569.33,579.98,1,579.98,NA,NA,NA,NA,NA
"NFLX",2012-01-27,115.8,123.99,114.28,123.79,2,247.58,NA,NA,NA,NA,NA
"SP500",2012-01-27,1318.25,1320.06,1311.72,1316.33,1,1316.33,NA,NA,NA,NA,NA
"AAPL",2012-01-30,445.71,453.9,445.39,453.01,4,1812.04,NA,NA,NA,NA,NA
"AMZN",2012-01-30,193.68,195,190.13,192.15,12,2305.8,NA,NA,NA,NA,NA
"GOOGL",2012-01-30,578.05,580,573.4,577.69,1,577.69,NA,NA,NA,NA,NA
"NFLX",2012-01-30,124.76,129.48,123.22,125.43,2,250.86,NA,NA,NA,NA,NA
"SP500",2012-01-30,1316.16,1316.16,1300.49,1313.01,1,1313.01,NA,NA,NA,NA,NA
"AAPL",2012-01-31,455.59,458.24,453.07,456.48,4,1825.92,NA,NA,NA,NA,NA
"AMZN",2012-01-31,194,195.63,189.7,194.44,12,2333.28,"12/2011",NA,NA,"post",NA
"GOOGL",2012-01-31,583,584,575.15,580.11,1,580.11,NA,NA,NA,NA,NA
"NFLX",2012-01-31,124.99,125.49,117.75,120.2,2,240.4,NA,NA,NA,NA,NA
"SP500",2012-01-31,1313.53,1321.41,1306.69,1312.41,1,1312.41,NA,NA,NA,NA,NA
"AAPL",2012-02-01,458.41,458.99,455.55,456.19,4,1824.76,NA,NA,NA,NA,NA
"AMZN",2012-02-01,173.81,179.95,172,179.46,12,2153.52,NA,NA,NA,NA,NA
"GOOGL",2012-02-01,584.94,585.5,579.14,580.83,1,580.83,NA,NA,NA,NA,NA
"NFLX",2012-02-01,121.41,123.75,118.25,122.97,2,245.94,NA,NA,NA,NA,NA
"SP500",2012-02-01,1312.45,1330.52,1312.45,1324.09,1,1324.09,NA,NA,NA,NA,NA
"AAPL",2012-02-02,455.9,457.17,453.98,455.12,4,1820.48,NA,NA,NA,NA,NA
"AMZN",2012-02-02,179.65,181.9362,176.8,181.72,12,2180.64,NA,NA,NA,NA,NA
"GOOGL",2012-02-02,584.87,586.41,582.08,585.11,1,585.11,NA,NA,NA,NA,NA
"NFLX",2012-02-02,123.5,125.75,122.25,124,2,248,NA,NA,NA,NA,NA
"SP500",2012-02-02,1324.24,1329.19,1321.57,1325.54,1,1325.54,NA,NA,NA,NA,NA
"AAPL",2012-02-03,457.3,460,455.56,459.68,4,1838.72,NA,NA,NA,NA,NA
"AMZN",2012-02-03,182.83,187.9,181.89,187.68,12,2252.16,NA,NA,NA,NA,NA
"GOOGL",2012-02-03,590.66,597.07,588.05,596.33,1,596.33,NA,NA,NA,NA,NA
"NFLX",2012-02-03,125,127.49,123.34,126.43,2,252.86,NA,NA,NA,NA,NA
"SP500",2012-02-03,1326.21,1345.34,1326.21,1344.9,1,1344.9,NA,NA,NA,NA,NA
"AAPL",2012-02-06,458.38,464.98,458.201,463.97,4,1855.88,NA,NA,NA,NA,NA
"AMZN",2012-02-06,186.28,186.56,182.9201,183.14,12,2197.68,NA,NA,NA,NA,NA
"GOOGL",2012-02-06,595.01,610.83,594.01,609.09,1,609.09,NA,NA,NA,NA,NA
"NFLX",2012-02-06,123.22,130.599,121.85,129.25,2,258.5,NA,NA,NA,NA,NA
"SP500",2012-02-06,1344.32,1344.36,1337.52,1344.33,1,1344.33,NA,NA,NA,NA,NA
"AAPL",2012-02-07,465.25,469.75,464.581,468.83,4,1875.32,NA,NA,NA,NA,NA
"AMZN",2012-02-07,182.65,184.94,182.06,184.19,12,2210.28,NA,NA,NA,NA,NA
"GOOGL",2012-02-07,607.15,609.39,603.7622,606.77,1,606.77,NA,NA,NA,NA,NA
"NFLX",2012-02-07,128.73,133.43,126.81,127.88,2,255.76,NA,NA,NA,NA,NA
"SP500",2012-02-07,1344.33,1349.24,1335.92,1347.05,1,1347.05,NA,NA,NA,NA,NA
"AAPL",2012-02-08,470.5,476.79,469.7,476.68,4,1906.72,NA,NA,NA,NA,NA
"AMZN",2012-02-08,184.95,186.49,182.91,185.48,12,2225.76,NA,NA,NA,NA,NA
"GOOGL",2012-02-08,608.64,611.35,604.7417,609.85,1,609.85,NA,NA,NA,NA,NA
"NFLX",2012-02-08,125.87,127.39,123.43,124,2,248,NA,NA,NA,NA,NA
"SP500",2012-02-08,1347.04,1351,1341.95,1349.96,1,1349.96,NA,NA,NA,NA,NA
"AAPL",2012-02-09,480.76,496.75,480.56,493.17,4,1972.68,NA,NA,NA,NA,NA
"AMZN",2012-02-09,184.5,185.69,181.76,184.98,12,2219.76,NA,NA,NA,NA,NA
"GOOGL",2012-02-09,612.02,614.5,609,611.46,1,611.46,NA,NA,NA,NA,NA
"NFLX",2012-02-09,124.41,126.98,122.15,124.84,2,249.68,NA,NA,NA,NA,NA
"SP500",2012-02-09,1349.97,1354.32,1344.63,1351.95,1,1351.95,NA,NA,NA,NA,NA
"AAPL",2012-02-10,490.96,497.62,488.55,493.42,4,1973.68,NA,NA,NA,NA,NA
"AMZN",2012-02-10,183.42,187.63,182.52,185.54,12,2226.48,NA,NA,NA,NA,NA
"GOOGL",2012-02-10,607.88,608.13,604,605.91,1,605.91,NA,NA,NA,NA,NA
"NFLX",2012-02-10,124.05,126.25,122.8723,123.93,2,247.86,NA,NA,NA,NA,NA
"SP500",2012-02-10,1351.21,1351.21,1337.35,1342.64,1,1342.64,NA,NA,NA,NA,NA
"AAPL",2012-02-13,499.53,503.83,497.09,502.6,4,2010.4,NA,NA,NA,NA,NA
"AMZN",2012-02-13,187.17,192.4993,185.68,191.59,12,2299.08,NA,NA,NA,NA,NA
"GOOGL",2012-02-13,610.5,613.8385,610.02,612.2,1,612.2,NA,NA,NA,NA,NA
"NFLX",2012-02-13,124.97,124.98,118.13,118.3,2,236.6,NA,NA,NA,NA,NA
"SP500",2012-02-13,1343.06,1353.35,1343.06,1351.77,1,1351.77,NA,NA,NA,NA,NA
"AAPL",2012-02-14,504.66,509.56,502,509.46,4,2037.84,NA,NA,NA,NA,NA
"AMZN",2012-02-14,191.08,193.57,186.1,191.3,12,2295.6,NA,NA,NA,NA,NA
"GOOGL",2012-02-14,611.54,612,604.76,609.76,1,609.76,NA,NA,NA,NA,NA
"NFLX",2012-02-14,118.99,124.25,118.55,123.07,2,246.14,NA,NA,NA,NA,NA
"SP500",2012-02-14,1351.3,1351.3,1340.83,1350.5,1,1350.5,NA,NA,NA,NA,NA
"AAPL",2012-02-15,514.26,526.29,496.89,497.67,4,1990.68,NA,NA,NA,NA,NA
"AMZN",2012-02-15,191.29,191.54,183.26,184.47,12,2213.64,NA,NA,NA,NA,NA
"GOOGL",2012-02-15,612.93,612.93,602.56,605.56,1,605.56,NA,NA,NA,NA,NA
"NFLX",2012-02-15,123.63,125.32,121.09,122.06,2,244.12,NA,NA,NA,NA,NA
"SP500",2012-02-15,1350.52,1355.87,1340.8,1343.23,1,1343.23,NA,NA,NA,NA,NA
"AAPL",2012-02-16,491.5,504.89,486.63,502.21,4,2008.84,NA,NA,NA,NA,NA
"AMZN",2012-02-16,177.79,181.68,175.14,179.93,12,2159.16,NA,NA,NA,NA,NA
"GOOGL",2012-02-16,602.82,608.81,597.73,606.52,1,606.52,NA,NA,NA,NA,NA
"NFLX",2012-02-16,122.21,124.13,120,121.91,2,243.82,NA,NA,NA,NA,NA
"SP500",2012-02-16,1342.61,1359.02,1341.22,1358.04,1,1358.04,NA,NA,NA,NA,NA
"AAPL",2012-02-17,503.11,507.77,500.3,502.12,4,2008.48,NA,NA,NA,NA,NA
"AMZN",2012-02-17,180.09,183.41,179.36,182.5,12,2190,NA,NA,NA,NA,NA
"GOOGL",2012-02-17,604.97,607.63,602.4,604.64,1,604.64,NA,NA,NA,NA,NA
"NFLX",2012-02-17,122.13,122.87,120.05,121.85,2,243.7,NA,NA,NA,NA,NA
"SP500",2012-02-17,1358.06,1363.4,1357.24,1361.23,1,1361.23,NA,NA,NA,NA,NA
"AAPL",2012-02-21,506.88,514.85,504.12,514.85,4,2059.4,NA,NA,NA,NA,NA
"AMZN",2012-02-21,182.65,184.75,180.5768,182.26,12,2187.12,NA,NA,NA,NA,NA
"GOOGL",2012-02-21,603.87,617.88,602.88,614,1,614,NA,NA,NA,NA,NA
"NFLX",2012-02-21,123.8491,126.15,116.68,117.4,2,234.8,NA,NA,NA,NA,NA
"SP500",2012-02-21,1361.22,1367.76,1358.11,1362.21,1,1362.21,NA,NA,NA,NA,NA
"AAPL",2012-02-22,513.08,515.49,509.07,513.04,4,2052.16,NA,NA,NA,NA,NA
"AMZN",2012-02-22,181.95,182.99,180.29,180.58,12,2166.96,NA,NA,NA,NA,NA
"GOOGL",2012-02-22,611.96,616.78,606.71,607.94,1,607.94,NA,NA,NA,NA,NA
"NFLX",2012-02-22,114.91,115,108.54,112.4,2,224.8,NA,NA,NA,NA,NA
"SP500",2012-02-22,1362.11,1362.7,1355.53,1357.66,1,1357.66,NA,NA,NA,NA,NA
"AAPL",2012-02-23,514.54,517.8296,509.5,516.39,4,2065.56,NA,NA,NA,NA,NA
"AMZN",2012-02-23,178.78,180.75,176.96,178.89,12,2146.68,NA,NA,NA,NA,NA
"GOOGL",2012-02-23,605.6512,607.94,600.35,606.11,1,606.11,NA,NA,NA,NA,NA
"NFLX",2012-02-23,111.41,114.15,111.16,112.99,2,225.98,NA,NA,NA,NA,NA
"SP500",2012-02-23,1357.53,1364.24,1352.28,1363.46,1,1363.46,NA,NA,NA,NA,NA
"AAPL",2012-02-24,519.67,522.9,518.64,522.41,4,2089.64,NA,NA,NA,NA,NA
"AMZN",2012-02-24,179.7,180.74,178.37,179.13,12,2149.56,NA,NA,NA,NA,NA
"GOOGL",2012-02-24,607.35,611.65,605.51,609.9,1,609.9,NA,NA,NA,NA,NA
"NFLX",2012-02-24,112.88,113.95,111.3,111.67,2,223.34,NA,NA,NA,NA,NA
"SP500",2012-02-24,1363.46,1368.92,1363.46,1365.74,1,1365.74,NA,NA,NA,NA,NA
"AAPL",2012-02-27,521.31,528.5,516.28,525.76,4,2103.04,NA,NA,NA,NA,NA
"AMZN",2012-02-27,177.54,179.19,176.5,178.53,12,2142.36,NA,NA,NA,NA,NA
"GOOGL",2012-02-27,606.59,612.36,605.06,609.31,1,609.31,NA,NA,NA,NA,NA
"NFLX",2012-02-27,108.05,110.39,106.64,109.41,2,218.82,NA,NA,NA,NA,NA
"SP500",2012-02-27,1365.2,1371.94,1354.92,1367.59,1,1367.59,NA,NA,NA,NA,NA
"AAPL",2012-02-28,527.96,535.41,525.85,535.41,4,2141.64,NA,NA,NA,NA,NA
"AMZN",2012-02-28,178.9,184.29,177.95,183.8,12,2205.6,NA,NA,NA,NA,NA
"GOOGL",2012-02-28,610,619.77,607.68,618.39,1,618.39,NA,NA,NA,NA,NA
"NFLX",2012-02-28,108.41,114.87,108.1,113.32,2,226.64,NA,NA,NA,NA,NA
"SP500",2012-02-28,1367.56,1373.09,1365.97,1372.18,1,1372.18,NA,NA,NA,NA,NA
"AAPL",2012-02-29,541.56,547.61,535.7,542.44,4,2169.76,NA,NA,NA,NA,NA
"AMZN",2012-02-29,183.89,184,179.01,179.69,12,2156.28,NA,NA,NA,NA,NA
"GOOGL",2012-02-29,618.6,625.6,615.5,618.25,1,618.25,NA,NA,NA,NA,NA
"NFLX",2012-02-29,113.08,113.8948,109.76,110.73,2,221.46,NA,NA,NA,NA,NA
"SP500",2012-02-29,1372.2,1378.04,1363.81,1365.68,1,1365.68,NA,NA,NA,NA,NA
"AAPL",2012-03-01,548.17,548.21,538.77,544.47,4,2177.88,NA,NA,NA,NA,NA
"AMZN",2012-03-01,179.89,180.49,176.58,180.04,12,2160.48,NA,NA,NA,NA,NA
"GOOGL",2012-03-01,622.26,625.7,618.15,622.4,1,622.4,NA,NA,NA,NA,NA
"NFLX",2012-03-01,109.1,113.67,108.52,112.75,2,225.5,NA,NA,NA,NA,NA
"SP500",2012-03-01,1365.9,1376.17,1365.9,1374.09,1,1374.09,NA,NA,NA,NA,NA
"AAPL",2012-03-02,544.24,546.8,542.52,545.18,4,2180.72,NA,NA,NA,NA,NA
"AMZN",2012-03-02,179.48,181.84,178.918,179.3,12,2151.6,NA,NA,NA,NA,NA
"GOOGL",2012-03-02,622,624,620.32,621.25,1,621.25,NA,NA,NA,NA,NA
"NFLX",2012-03-02,112.49,117.84,111.6,115.1,2,230.2,NA,NA,NA,NA,NA
"SP500",2012-03-02,1374.09,1374.53,1366.42,1369.63,1,1369.63,NA,NA,NA,NA,NA
"AAPL",2012-03-05,545.42,547.48,526,533.16,4,2132.64,NA,NA,NA,NA,NA
"AMZN",2012-03-05,179,181.82,178.18,180.26,12,2163.12,NA,NA,NA,NA,NA
"GOOGL",2012-03-05,620.43,622.49,611.38,614.25,1,614.25,NA,NA,NA,NA,NA
"NFLX",2012-03-05,114.7,116.52,110.71,110.81,2,221.62,NA,NA,NA,NA,NA
"SP500",2012-03-05,1369.59,1369.59,1359.13,1364.33,1,1364.33,NA,NA,NA,NA,NA
"AAPL",2012-03-06,523.66,533.69,516.221,530.26,4,2121.04,NA,NA,NA,NA,NA
"AMZN",2012-03-06,178.68,183.5,178.04,181.09,12,2173.08,NA,NA,NA,NA,NA
"GOOGL",2012-03-06,608.05,608.81,593.84,604.96,1,604.96,NA,NA,NA,NA,NA
"NFLX",2012-03-06,109.49,109.58,106,107.13,2,214.26,NA,NA,NA,NA,NA
"SP500",2012-03-06,1363.63,1363.63,1340.03,1343.36,1,1343.36,NA,NA,NA,NA,NA
"AAPL",2012-03-07,536.8,537.78,523.3,530.69,4,2122.76,NA,NA,NA,NA,NA
"AMZN",2012-03-07,182.65,185.5,182.4,183.77,12,2205.24,NA,NA,NA,NA,NA
"GOOGL",2012-03-07,609.05,611.1878,605.86,606.8,1,606.8,NA,NA,NA,NA,NA
"NFLX",2012-03-07,111.44,111.44,102.53,105.19,2,210.38,NA,NA,NA,NA,NA
"SP500",2012-03-07,1343.39,1354.85,1343.39,1352.63,1,1352.63,NA,NA,NA,NA,NA
"AAPL",2012-03-08,534.69,542.99,532.12,541.99,4,2167.96,NA,NA,NA,NA,NA
"AMZN",2012-03-08,184.17,188.38,183.8,187.64,12,2251.68,NA,NA,NA,NA,NA
"GOOGL",2012-03-08,610.04,611.5,606.35,607.14,1,607.14,NA,NA,NA,NA,NA
"NFLX",2012-03-08,105.95,108.44,104,108.07,2,216.14,NA,NA,NA,NA,NA
"SP500",2012-03-08,1352.65,1368.72,1352.65,1365.91,1,1365.91,NA,NA,NA,NA,NA
"AAPL",2012-03-09,544.21,547.74,543.11,545.17,4,2180.68,NA,NA,NA,NA,NA
"AMZN",2012-03-09,186.79,187.2,183.44,184.32,12,2211.84,NA,NA,NA,NA,NA
"GOOGL",2012-03-09,607.95,611.9,600,600.25,1,600.25,NA,NA,NA,NA,NA
"NFLX",2012-03-09,107,110.26,105.6501,109.13,2,218.26,NA,NA,NA,NA,NA
"SP500",2012-03-09,1365.97,1374.76,1365.97,1370.87,1,1370.87,NA,NA,NA,NA,NA
"AAPL",2012-03-12,548.982,552,547,552,4,2208,NA,NA,NA,NA,NA
"AMZN",2012-03-12,184.13,185.4,182.2,183.39,12,2200.68,NA,NA,NA,NA,NA
"GOOGL",2012-03-12,600,607,599.26,605.15,1,605.15,NA,NA,NA,NA,NA
"NFLX",2012-03-12,107.75,110.75,105.55,106.2,2,212.4,NA,NA,NA,NA,NA
"SP500",2012-03-12,1370.78,1373.04,1366.69,1371.09,1,1371.09,NA,NA,NA,NA,NA
"AAPL",2012-03-13,557.54,568.18,555.75,568.1,4,2272.4,NA,NA,NA,NA,NA
"AMZN",2012-03-13,183.92,184.87,180.77,184.59,12,2215.08,NA,NA,NA,NA,NA
"GOOGL",2012-03-13,608.75,617.85,605.552,617.78,1,617.78,NA,NA,NA,NA,NA
"NFLX",2012-03-13,107.88,109.3,105.15,106.35,2,212.7,NA,NA,NA,NA,NA
"SP500",2012-03-13,1371.92,1396.13,1371.92,1395.95,1,1395.95,NA,NA,NA,NA,NA
"AAPL",2012-03-14,578.05,594.72,575.4,589.58,4,2358.32,NA,NA,NA,NA,NA
"AMZN",2012-03-14,183.65,184.3199,181.14,182.26,12,2187.12,NA,NA,NA,NA,NA
"GOOGL",2012-03-14,615,622.78,613.46,615.99,1,615.99,NA,NA,NA,NA,NA
"NFLX",2012-03-14,105.82,105.948,102.9,105.25,2,210.5,NA,NA,NA,NA,NA
"SP500",2012-03-14,1395.95,1399.42,1389.97,1394.28,1,1394.28,NA,NA,NA,NA,NA
"AAPL",2012-03-15,599.61,600.01,578.55,585.56,4,2342.24,NA,NA,NA,NA,NA
"AMZN",2012-03-15,182.02,184.43,180.3,184.43,12,2213.16,NA,NA,NA,NA,NA
"GOOGL",2012-03-15,616.6,623.5,614.83,621.13,1,621.13,NA,NA,NA,NA,NA
"NFLX",2012-03-15,105.35,110.65,105,110.17,2,220.34,NA,NA,NA,NA,NA
"SP500",2012-03-15,1394.17,1402.63,1392.78,1402.6,1,1402.6,NA,NA,NA,NA,NA
"AAPL",2012-03-16,584.72,589.2,578,585.57,4,2342.28,NA,NA,NA,NA,NA
"AMZN",2012-03-16,183.28,185.68,182.35,185.05,12,2220.6,NA,NA,NA,NA,NA
"GOOGL",2012-03-16,620.89,625.908,620.05,625.04,1,625.04,NA,NA,NA,NA,NA
"NFLX",2012-03-16,110.26,111.71,107.56,109.96,2,219.92,NA,NA,NA,NA,NA
"SP500",2012-03-16,1402.55,1405.88,1401.47,1404.17,1,1404.17,NA,NA,NA,NA,NA
"AAPL",2012-03-19,598.37,601.77,589.05,601.1,4,2404.4,NA,NA,NA,NA,NA
"AMZN",2012-03-19,183.45,186.68,183,185.52,12,2226.24,NA,NA,NA,NA,NA
"GOOGL",2012-03-19,623.12,637.27,621.241,633.98,1,633.98,NA,NA,NA,NA,NA
"NFLX",2012-03-19,109.51,115,108.81,114.33,2,228.66,NA,NA,NA,NA,NA
"SP500",2012-03-19,1404.17,1414,1402.43,1409.75,1,1409.75,NA,NA,NA,NA,NA
"AAPL",2012-03-20,599.51,606.9,582,605.96,4,2423.84,NA,NA,NA,NA,NA
"AMZN",2012-03-20,184.88,194.41,182.88,192.33,12,2307.96,NA,NA,NA,NA,NA
"GOOGL",2012-03-20,630.92,636.06,627.27,633.49,1,633.49,NA,NA,NA,NA,NA
"NFLX",2012-03-20,113.91,116.75,113.11,115.02,2,230.04,NA,NA,NA,NA,NA
"SP500",2012-03-20,1409.59,1409.59,1397.68,1405.52,1,1405.52,NA,NA,NA,NA,NA
"AAPL",2012-03-21,602.74,609.65,601.41,602.5,4,2410,NA,NA,NA,NA,NA
"AMZN",2012-03-21,192.5,194.28,191.26,191.73,12,2300.76,NA,NA,NA,NA,NA
"GOOGL",2012-03-21,634.61,647.39,632.51,639.98,1,639.98,NA,NA,NA,NA,NA
